"","Variable_1","Variable_2","Variable_3","year","count_1","count_2","Number","Rate","upper_ci","lower_ci"
"1754","middle","small","Location_14","2015",0,0,377.793220225722,1.88896610112861,2.26675932135433,1.51117288090289
"1755","middle","small","Location_15","2015",0,0,344.379092052113,1.72189546026057,2.06627455231268,1.37751636820845
"1756","middle","small","Location_16","2015",0,0,340.639026295394,1.70319513147697,2.04383415777236,1.36255610518158
"1757","middle","small","Location_17","2015",0,0,826.529233939946,4.13264616969973,4.95917540363967,3.30611693575978
"1758","middle","small","Location_18","2015",0,0,745.840520488564,3.72920260244282,4.47504312293138,2.98336208195426
"1759","middle","small","Location_19","2015",0,0,624.352593654767,3.12176296827383,3.7461155619286,2.49741037461907
"1760","middle","small","Location_20","2015",0,0,301.988046870101,1.50994023435051,1.81192828122061,1.20795218748041
"1761","middle","medium","Location_1","2015",0,0,756.789962162729,3.78394981081365,4.54073977297638,3.02715984865092
"1762","middle","medium","Location_2","2015",0,0,735.844032075256,3.67922016037628,4.41506419245154,2.94337612830102
"1763","middle","medium","Location_3","2015",0,0,366.539575080387,1.83269787540194,2.19923745048232,1.46615830032155
"1764","middle","medium","Location_4","2015",0,0,598.926966295112,2.99463483147556,3.59356179777067,2.39570786518045
"1765","middle","medium","Location_5","2015",0,0,181.292001544498,0.90646000772249,1.08775200926699,0.725168006177992
"1766","middle","medium","Location_6","2015",0,0,425.781104979105,2.12890552489553,2.55468662987463,1.70312441991642
"1767","middle","medium","Location_7","2015",0,0,446.55659773387,2.23278298866935,2.67933958640322,1.78622639093548
"1768","middle","medium","Location_8","2015",0,0,482.272945840377,2.41136472920189,2.89363767504226,1.92909178336151
"1769","middle","medium","Location_9","2015",0,0,309.964719845448,1.54982359922724,1.85978831907269,1.23985887938179
"1770","middle","medium","Location_10","2015",0,0,260.31098124804,1.3015549062402,1.56186588748824,1.04124392499216
"1771","middle","medium","Location_11","2015",0,0,713.548162779771,3.56774081389885,4.28128897667863,2.85419265111908
"1772","middle","medium","Location_12","2015",0,0,421.417353134602,2.10708676567301,2.52850411880761,1.68566941253841
"1773","middle","medium","Location_13","2015",0,0,933.811953940894,4.66905976970447,5.60287172364537,3.73524781576358
"1774","middle","medium","Location_14","2015",0,0,476.394682636019,2.38197341318009,2.85836809581611,1.90557873054408
"1775","middle","medium","Location_15","2015",0,0,1053.32330024103,5.26661650120514,6.31993980144616,4.21329320096411
"1776","middle","medium","Location_16","2015",0,0,167.230575857684,0.83615287928842,1.0033834551461,0.668922303430736
"1777","middle","medium","Location_17","2015",0,0,975.130600917619,4.87565300458809,5.85078360550571,3.90052240367048
"1778","middle","medium","Location_18","2015",0,0,208.811782090925,1.04405891045462,1.25287069254555,0.835247128363699
"1779","middle","medium","Location_19","2015",0,0,327.715170341544,1.63857585170772,1.96629102204926,1.31086068136618
"1780","middle","medium","Location_20","2015",0,0,781.319340011105,3.90659670005552,4.68791604006663,3.12527736004442
"1781","middle","large","Location_1","2015",0,0,710.969518353231,3.55484759176616,4.26581711011939,2.84387807341293
"1782","middle","large","Location_2","2015",0,0,972.995055550709,4.86497527775355,5.83797033330426,3.89198022220284
"1783","middle","large","Location_3","2015",0,0,906.804733723402,4.53402366861701,5.44082840234041,3.62721893489361
"1784","middle","large","Location_4","2015",0,0,344.914385774173,1.72457192887086,2.06948631464504,1.37965754309669
"1785","middle","large","Location_5","2015",0,0,766.203618906438,3.83101809453219,4.59722171343863,3.06481447562575
"1786","middle","large","Location_6","2015",0,0,826.917608934455,4.13458804467227,4.96150565360673,3.30767043573782
"1787","middle","large","Location_7","2015",0,0,907.317721955478,4.53658860977739,5.44390633173287,3.62927088782191
"1788","middle","large","Location_8","2015",0,0,706.252587966155,3.53126293983078,4.23751552779693,2.82501035186462
"1789","middle","large","Location_9","2015",0,0,567.565237199888,2.83782618599944,3.40539142319933,2.27026094879955
"1790","middle","large","Location_10","2015",0,0,242.705276019406,1.21352638009703,1.45623165611643,0.970821104077622
"1791","middle","large","Location_11","2015",0,0,598.784874931443,2.99392437465722,3.59270924958866,2.39513949972577
"1792","middle","large","Location_12","2015",0,0,765.013954208698,3.82506977104349,4.59008372525219,3.06005581683479
"1793","middle","large","Location_13","2015",0,0,458.064010236412,2.29032005118206,2.74838406141847,1.83225604094565
"1794","middle","large","Location_14","2015",0,0,518.806844858918,2.59403422429459,3.11284106915351,2.07522737943567
"1795","middle","large","Location_15","2015",0,0,652.173155252822,3.26086577626411,3.91303893151693,2.60869262101129
"1796","middle","large","Location_16","2015",0,0,311.116891652346,1.55558445826173,1.86670134991407,1.24446756660938
"1797","middle","large","Location_17","2015",0,0,163.05240634596,0.815262031729799,0.978314438075759,0.652209625383839
"1798","middle","large","Location_18","2015",0,0,944.240199897904,4.72120099948952,5.66544119938742,3.77696079959162
"1799","middle","large","Location_19","2015",0,0,956.364351287484,4.78182175643742,5.73818610772491,3.82545740514994
"1800","middle","large","Location_20","2015",0,0,901.009578204248,4.50504789102124,5.40605746922549,3.60403831281699
"1801","left","small","Location_1","2016",0,0,747.689618510194,3.73844809255097,4.48613771106116,2.99075847404078
"1802","left","small","Location_2","2016",0,0,297.429473479278,1.48714736739639,1.78457684087567,1.18971789391711
"1803","left","small","Location_3","2016",0,0,332.633695218246,1.66316847609123,1.99580217130948,1.33053478087299
"1804","left","small","Location_4","2016",0,0,544.244392369874,2.72122196184937,3.26546635421924,2.1769775694795
"1805","left","small","Location_5","2016",0,0,787.614597068168,3.93807298534084,4.72568758240901,3.15045838827267
"1806","left","small","Location_6","2016",0,0,148.43555606436,0.742177780321799,0.890613336386159,0.593742224257439
"1807","left","small","Location_7","2016",0,0,377.415677884128,1.88707838942064,2.26449406730477,1.50966271153651
"1808","left","small","Location_8","2016",0,0,429.63977831183,2.14819889155915,2.57783866987098,1.71855911324732
"1809","left","small","Location_9","2016",0,0,139.737296130043,0.698686480650213,0.838423776780255,0.55894918452017
"1810","left","small","Location_10","2016",0,0,287.220186742488,1.43610093371244,1.72332112045493,1.14888074696995
"1811","left","small","Location_11","2016",0,0,686.35969275143,3.43179846375715,4.11815815650858,2.74543877100572
"1812","left","small","Location_12","2016",0,0,660.967010564636,3.30483505282318,3.96580206338782,2.64386804225855
"1813","left","small","Location_13","2016",0,0,943.855943137314,4.71927971568657,5.66313565882388,3.77542377254926
"1814","left","small","Location_14","2016",0,0,629.477768207435,3.14738884103717,3.77686660924461,2.51791107282974
"1815","left","small","Location_15","2016",0,0,405.992684038356,2.02996342019178,2.43595610423014,1.62397073615342
"1816","left","small","Location_16","2016",0,0,683.64032670157,3.41820163350785,4.10184196020942,2.73456130680628
"1817","left","small","Location_17","2016",0,0,971.759611067828,4.85879805533914,5.83055766640697,3.88703844427131
"1818","left","small","Location_18","2016",0,0,969.290894551668,4.84645447275834,5.81574536731001,3.87716357820667
"1819","left","small","Location_19","2016",0,0,575.676547365729,2.87838273682864,3.45405928419437,2.30270618946292
"1820","left","small","Location_20","2016",0,0,388.081499109976,1.94040749554988,2.32848899465986,1.5523259964399
"1821","left","medium","Location_1","2016",0,0,220.446570883505,1.10223285441753,1.32267942530103,0.88178628353402
"1822","left","medium","Location_2","2016",0,0,528.817453691736,2.64408726845868,3.17290472215042,2.11526981476694
"1823","left","medium","Location_3","2016",0,0,808.962542274967,4.04481271137483,4.8537752536498,3.23585016909987
"1824","left","medium","Location_4","2016",0,0,490.020895565394,2.45010447782697,2.94012537339237,1.96008358226158
"1825","left","medium","Location_5","2016",0,0,851.084829170723,4.25542414585361,5.10650897502433,3.40433931668289
"1826","left","medium","Location_6","2016",0,0,173.836626277771,0.869183131388854,1.04301975766663,0.695346505111083
"1827","left","medium","Location_7","2016",0,0,216.705849943683,1.08352924971841,1.3002350996621,0.86682339977473
"1828","left","medium","Location_8","2016",0,0,332.897478565574,1.66448739282787,1.99738487139344,1.33158991426229
"1829","left","medium","Location_9","2016",0,0,990.131512717344,4.95065756358672,5.94078907630406,3.96052605086938
"1830","left","medium","Location_10","2016",0,0,930.913213421591,4.65456606710795,5.58547928052954,3.72365285368636
"1831","left","medium","Location_11","2016",0,0,1004.54319127835,5.02271595639177,6.02725914767012,4.01817276511341
"1832","left","medium","Location_12","2016",0,0,785.344976235647,3.92672488117823,4.71206985741388,3.14137990494259
"1833","left","medium","Location_13","2016",0,0,975.572064323351,4.87786032161675,5.8534323859401,3.9022882572934
"1834","left","medium","Location_14","2016",0,0,671.029814730864,3.35514907365432,4.02617888838518,2.68411925892346
"1835","left","medium","Location_15","2016",0,0,856.030835062265,4.28015417531133,5.13618501037359,3.42412334024906
"1836","left","medium","Location_16","2016",0,0,642.295301812701,3.2114765090635,3.85377181087621,2.5691812072508
"1837","left","medium","Location_17","2016",0,0,790.267161584925,3.95133580792462,4.74160296950955,3.1610686463397
"1838","left","medium","Location_18","2016",0,0,608.885452456307,3.04442726228153,3.65331271473784,2.43554180982523
"1839","left","medium","Location_19","2016",0,0,401.933662758674,2.00966831379337,2.41160197655205,1.6077346510347
"1840","left","medium","Location_20","2016",0,0,681.575502771884,3.40787751385942,4.08945301663131,2.72630201108754
"1841","left","large","Location_1","2016",0,0,661.476353581529,3.30738176790765,3.96885812148917,2.64590541432612
"1842","left","large","Location_2","2016",0,0,338.86906506028,1.6943453253014,2.03321439036168,1.35547626024112
"1843","left","large","Location_3","2016",0,0,173.816181768198,0.869080908840988,1.04289709060919,0.69526472707279
"1844","left","large","Location_4","2016",0,0,355.962535252329,1.77981267626164,2.13577521151397,1.42385014100932
"1845","left","large","Location_5","2016",0,0,850.230005932972,4.25115002966486,5.10138003559783,3.40092002373189
"1846","left","large","Location_6","2016",0,0,212.952280477621,1.0647614023881,1.27771368286572,0.851809121910483
"1847","left","large","Location_7","2016",0,0,818.455413067713,4.09227706533857,4.91073247840628,3.27382165227085
"1848","left","large","Location_8","2016",0,0,792.8887798707,3.9644438993535,4.7573326792242,3.1715551194828
"1849","left","large","Location_9","2016",0,0,1034.34947146103,5.17174735730514,6.20609682876617,4.13739788584411
"1850","left","large","Location_10","2016",0,0,395.511098301504,1.97755549150752,2.37306658980902,1.58204439320602
"1851","left","large","Location_11","2016",0,0,316.826714344788,1.58413357172394,1.90096028606873,1.26730685737915
"1852","left","large","Location_12","2016",0,0,765.412325984798,3.82706162992399,4.59247395590879,3.06164930393919
"1853","left","large","Location_13","2016",0,0,583.399060952943,2.91699530476471,3.50039436571766,2.33359624381177
"1854","left","large","Location_14","2016",0,0,667.580741180573,3.33790370590286,4.00548444708344,2.67032296472229
"1855","left","large","Location_15","2016",0,0,962.336256706621,4.81168128353311,5.77401754023973,3.84934502682649
"1856","left","large","Location_16","2016",0,0,579.094240595587,2.89547120297793,3.47456544357352,2.31637696238235
"1857","left","large","Location_17","2016",0,0,429.630648824386,2.14815324412193,2.57778389294632,1.71852259529755
"1858","left","large","Location_18","2016",0,0,625.3352139052,3.126676069526,3.7520112834312,2.5013408556208
"1859","left","large","Location_19","2016",0,0,175.317171567585,0.876585857837927,1.05190302940551,0.701268686270341
"1860","left","large","Location_20","2016",0,0,836.719143963419,4.18359571981709,5.02031486378051,3.34687657585368
"1861","right","small","Location_1","2016",0,0,861.719168992713,4.30859584496357,5.17031501395628,3.44687667597085
"1862","right","small","Location_2","2016",0,0,222.401926983148,1.11200963491574,1.33441156189889,0.889607707932591
"1863","right","small","Location_3","2016",0,0,886.738714543171,4.43369357271586,5.32043228725903,3.54695485817268
"1864","right","small","Location_4","2016",0,0,496.863008630462,2.48431504315231,2.98117805178277,1.98745203452185
"1865","right","small","Location_5","2016",0,0,237.688426186796,1.18844213093398,1.42613055712078,0.950753704747185
"1866","right","small","Location_6","2016",0,0,219.954345575534,1.09977172787767,1.3197260734532,0.879817382302135
"1867","right","small","Location_7","2016",0,0,244.263289708178,1.22131644854089,1.46557973824907,0.977053158832714
"1868","right","small","Location_8","2016",0,0,296.61911173258,1.4830955586629,1.77971467039548,1.18647644693032
"1869","right","small","Location_9","2016",0,0,820.931011755019,4.1046550587751,4.92558607053012,3.28372404702008
"1870","right","small","Location_10","2016",0,0,448.20260905195,2.24101304525975,2.6892156543117,1.7928104362078
"1871","right","small","Location_11","2016",0,0,267.626909750979,1.3381345487549,1.60576145850588,1.07050763900392
"1872","right","small","Location_12","2016",0,0,287.813657815568,1.43906828907784,1.72688194689341,1.15125463126227
"1873","right","small","Location_13","2016",0,0,552.593042762019,2.76296521381009,3.31555825657211,2.21037217104808
"1874","right","small","Location_14","2016",0,0,303.451790872496,1.51725895436248,1.82071074523497,1.21380716348998
